,nconst,name,roles,Degree centrality,Eigenvector centrality,Closeness centrality,Betweenness centrality,CineMAC rank
5552,nm0567164,Jim McCullough Jr.,"producer,writer",1.070721130681e-05,4.07721730955e-05,0.05141328185611221,5.703083214876001e-05,0.012880448018165819
2487,nm0645010,Toshimichi Ohkawa,"writer,director",4.282884522726e-05,1.206305453133244e-06,0.05128920794915079,0.0001806815367012,0.012878481159133096
7971,nm0716963,Steven Reich,"producer,writer",1.8737619786920002e-05,2.5161874826712324e-06,0.051468933463796454,2.1290489956893695e-05,0.012877869440255735
8145,nm2216880,Kwok-Ming Cheung,"director,writer",2.4091225440330002e-05,3.7580586187593196e-07,0.05146735973092797,1.9150515326698988e-05,0.012877744319389218
9388,nm1321515,Jake Kennedy,"writer,director",1.8737619786920002e-05,1.2626050774978399e-06,0.05148058207887057,9.648962105047149e-06,0.012877557816460009
8980,nm0411085,Yoshihiro Ishikawa,"writer,director",1.6060816960220003e-05,1.002007962841978e-06,0.05147869275608754,1.2513794061562252e-05,0.01287706734376804
6723,nm0150807,Billy Chan,"producer,director",2.141442261363e-05,2.8120564438560274e-07,0.05144942597596311,3.492222571062525e-05,0.012876510957482937
7202,nm1118858,Cheri Lovedog,"director,writer",1.6060816960220003e-05,4.899455210675616e-07,0.05145225679054611,2.8516432594282457e-05,0.01287433099640542
9327,nm0086282,Jon Blair,"director,producer",1.070721130681e-05,1.5790879352228545e-05,0.05145257134472892,1.0112245855091203e-05,0.012872295420310763
8448,nm0615559,Michael Muscal,"writer,producer",1.8737619786920002e-05,4.008047134172726e-07,0.05145225679054611,1.62228253659461e-05,0.012871904510103099
7192,nm0281353,Harvey Flaxman,writer,8.030408480111355e-06,6.732174204747343e-07,0.051448796948356794,2.8516432594282457e-05,0.012871504251712915
6334,nm0847321,Kotaro Takamura,writer,1.338401413351e-05,3.0259456484388453e-06,0.051428047662694765,4.0932808448920005e-05,0.012871347607731409
12065,nm1830312,Joey Wells,writer,2.141442261363e-05,4.2925656395763686e-07,0.051462009758960994,3.0495596828448782e-09,0.012870964121924566
12064,nm0806492,Leslie Small,director,2.141442261363e-05,4.2925656395763686e-07,0.051462009758960994,3.0495596828448782e-09,0.012870964121924566
11859,nm1484270,Harry Shum Jr.,"writer,producer",2.141442261363e-05,5.326913244899066e-07,0.05146138042361687,1.579812632720301e-07,0.012870871379704565
12139,nm1079329,Leila Leigh,"producer,writer",8.030408480111355e-06,1.6136234606450807e-07,0.051473655239900905,5.082599471408129e-10,0.012870461879746758
11943,nm1293285,Ryan Landels,director,1.6060816960220003e-05,5.108615995447088e-07,0.051460751103665006,6.548444344112827e-08,0.012869347066667054
1858,nm1754436,Sophie Barthes,director,2.4091225440330002e-05,1.4281057969533824e-05,0.05118969418290636,0.00024344677667716,0.012867878310748346
10925,nm0349634,James C. Gutman,"producer,writer",8.030408480111355e-06,3.054052007313485e-06,0.05144974049553432,2.343932051340216e-06,0.012865792222018273
10756,nm0361674,Kenichiro Hara,writer,1.6060816960220003e-05,5.273518934307179e-06,0.05143779145453767,2.9857141710890337e-06,0.01286552787615082
8950,nm1531337,Shu-Mei Chin,writer,1.8737619786920002e-05,4.140480193740832e-07,0.05142019245455934,1.2752266603346444e-05,0.012863024097242244
7116,nm2291380,Charles Oliver,director,1.6060816960220003e-05,4.4742197754596805e-07,0.0514063731149103,2.851711027421198e-05,0.01286284961603057
5990,nm1960098,Mitsuhiko Sawamura,writer,2.4091225440330002e-05,1.4175775663535275e-07,0.05137812940680915,4.736633016988e-05,0.012862432180043999
8426,nm0636435,Akiyuki Nosaka,writer,1.6060816960220003e-05,2.75987682068445e-07,0.051412967782135374,1.6422889587491937e-05,0.012861431869091288
10433,nm2465289,Mitsuzô Sasaki,writer,1.6060816960220003e-05,1.6949448959742933e-06,0.05142270586006953,4.275781070478144e-06,0.01286118435074905
11528,nm0851681,Ronald Tavel,writer,8.030408480111355e-06,1.2116077049938093e-06,0.05142961899233094,7.195901561935544e-07,0.01285989514966806
11873,nm2259114,Thomas Pang,writer,1.6060816960220003e-05,3.514007502101036e-07,0.05142050661681147,1.395825932067534e-07,0.012859264604278777
9721,nm0085438,Michael Ian Black,"writer,director",1.8737619786920002e-05,3.5292506210012327e-07,0.05140762911156582,7.719458868455621e-06,0.012858609778820824
1763,nm1257251,Dave Gist,writer,1.070721130681e-05,1.1314497125485002e-06,0.05116262104936806,0.00025657470391612003,0.012857758603575884
1323,nm0793646,Hiroshi Shimizu,"director,writer",3.479843674714e-05,1.9641461270355903e-06,0.051071034139592464,0.0003230771154952,0.01285771845949046
9354,nm0411025,Gakuryû Ishii,director,1.070721130681e-05,3.561195758142459e-07,0.05140040796882824,9.92576292148562e-06,0.012855349265658088
10296,nm0379764,James A. Herne,writer,1.338401413351e-05,4.765552352974e-05,0.05135116995637449,4.9496509866509305e-06,0.012854289786256098
8757,nm0852298,Doug Taylor,writer,2.141442261363e-05,2.315174818425445e-07,0.051381266063895356,1.4033982184489121e-05,0.01285423649654383
7391,nm0900912,Jesse Vogel,writer,1.070721130681e-05,3.2655954922300005e-05,0.051344904371167975,2.8276544650118942e-05,0.012854136020511801
6473,nm2364460,Gorô Hirose,director,1.338401413351e-05,2.7241070583977674e-06,0.05136057120190401,3.872295359247447e-05,0.012853850569172097
1751,nm0415617,Henry Jaglom,director,3.2121633920440005e-05,1.3823853437691216e-06,0.05112284133222375,0.00025660519951296,0.012853237637750231
2793,nm0620001,Shun Nakahara,director,4.015204240055001e-05,2.3694760968436797e-07,0.05121087475052328,0.00015865825808068,0.012852480499653549
11464,nm0633605,John W. Noble,director,1.338401413351e-05,4.41825626973e-05,0.051345217614114716,8.626777192938112e-07,0.012850911717166204
7242,nm1032521,Lorene Scafaria,"writer,director",1.6060816960220003e-05,1.803389725276896e-06,0.051346783886180726,2.8516432594282457e-05,0.012848291131365125
9002,nm0159483,Matt Chow,"writer,director",1.6060816960220003e-05,1.9927569242427506e-07,0.05135461668009078,1.2291037064422849e-05,0.012845791952451963
3664,nm0335883,Alexander Grasshoff,director,1.6060816960220003e-05,4.942585811411896e-07,0.05124923121890621,0.00011405353213836002,0.012844959956646482
6377,nm0820800,Daniel St. Pierre,director,3.7475239573850005e-05,6.012563575193345e-07,0.051294522050756935,4.02994158206e-05,0.012843224490627227
3479,nm0685314,Mark Pirro,"director,writer",1.8737619786920002e-05,3.838181945400686e-07,0.05123020172629989,0.00012194671771756001,0.012842817470499727
10179,nm0387306,Ivy Ho,"writer,director",1.070721130681e-05,1.8257621266088502e-07,0.05135461668009078,5.386873334344972e-06,0.01284272333523615
11982,nm0858826,Frank Thomas,writer,1.6060816960220003e-05,7.264551103033671e-06,0.051340832560636346,3.652879704818664e-08,0.012841048614374162
2702,nm0875489,Yasutaka Tsutsui,writer,3.479843674714e-05,8.315845915477793e-07,0.05115515763753396,0.00016593180380636,0.012839179865669754
5638,nm0155179,Chi-Hwa Chen,director,2.141442261363e-05,2.3977235999616725e-07,0.051277645768598036,5.6075973700960004e-05,0.012838843984318156
4866,nm0337092,Denny Grayson,writer,1.8737619786920002e-05,1.4051672501885408e-06,0.05126265394876293,7.12804080268e-05,0.01283851928595671
12103,nm0473516,Christopher Kublan,director,1.070721130681e-05,5.117505421878424e-07,0.051334569497645574,1.016519894281626e-09,0.012836447369003617
5687,nm0999525,Daniel Noah,"director,writer,producer",2.4091225440330002e-05,1.9217116076650836e-07,0.05125890736342041,5.453654636172e-05,0.012834431826595808
4809,nm0256852,Akinori Endô,writer,1.6060816960220003e-05,1.3454570240425107e-06,0.05123207285300346,7.326707905472e-05,0.012830686551510612
928,nm0813301,Cary Solomon,writer,3.479843674714e-05,3.7253081027735034e-07,0.05084794915325915,0.00043169219052932004,0.012828703077836472
927,nm0465484,Chuck Konzelman,writer,3.479843674714e-05,3.7253081027735034e-07,0.05084794915325915,0.00043169219052932004,0.012828703077836472
6690,nm0793622,Yasujirô Shimazu,director,1.6060816960220003e-05,2.157453339495654e-06,0.05125797080265297,3.538336544650313e-05,0.012827893109599798
7239,nm1973681,Richard Tanne,"producer,director",5.35360565340757e-06,2.9624831715728746e-07,0.05127670852296612,2.8516432594282457e-05,0.01282771870238274
11067,nm0228746,Thomas Dixon Jr.,"writer,director",1.070721130681e-05,6.96148163005e-05,0.051215237631594954,1.9097359059987037e-06,0.012824367348777066
11394,nm0915377,Steve Wax,"producer,director",8.030408480111355e-06,4.479082310385579e-07,0.05127639611536914,9.972491024915916e-07,0.012821467920295695
11639,nm0843865,Mei-Yee Sze,writer,2.141442261363e-05,3.7600440384048826e-07,0.05126327843290128,5.081488238444197e-07,0.012821394252185649
4188,nm1429767,Tin-Shing Yip,writer,4.282884522726e-05,1.7005574321707373e-07,0.05114925064725114,9.147042546372e-05,0.012820929993421335
7876,nm0815418,Paul Soter,"writer,director",1.8737619786920002e-05,4.0291944979928324e-07,0.05123675126779941,2.2149331527234577e-05,0.012819510284640841
10405,nm0401206,Sharon Hui,writer,1.6060816960220003e-05,2.0184497844117528e-07,0.051255473474582966,4.431380893929858e-06,0.012819041879353888
11949,nm0516314,Kin Lo,writer,1.6060816960220003e-05,5.082028883662893e-07,0.051256722108199294,5.993911815906216e-08,0.012818337766791511
10264,nm0801863,Man Sing So,writer,2.141442261363e-05,2.452382753302733e-07,0.05124018264840183,5.072355733345129e-06,0.012816728666256034
2617,nm0156994,Peggy Chiao,"writer,producer",2.9444831093740002e-05,2.2679962882673464e-07,0.0510648367250355,0.00017107724864788,0.012816396401101486
2246,nm1534595,Peter Atencio,director,3.479843674714e-05,5.487468842487283e-07,0.05102923075990275,0.00020043763041416,0.012816253893487074
4361,nm0668292,Dave Payne,director,1.338401413351e-05,3.40901063493629e-07,0.05116106599231628,8.554523170324e-05,0.012815084034804131
8347,nm0847177,Niisan Takahashi,writer,3.479843674714e-05,1.921203085298807e-06,0.05119997079918966,1.714743618936913e-05,0.012813459468802869
8658,nm0997459,Elan Mastai,writer,1.8737619786920002e-05,2.4663453685425234e-07,0.051217731040274585,1.4400574160121553e-05,0.01281277896718962
8225,nm0680984,Robert Phippeny,writer,1.070721130681e-05,4.806282360296786e-06,0.0512155492944033,1.847455268313765e-05,0.012812384335188387
3723,nm0243109,Cheryl Dunye,director,2.676802826703e-05,5.694551010345913e-07,0.051104836506056996,0.00011400243623072,0.012811544106413945
8867,nm0409288,Kazuo Inoue,director,1.6060816960220003e-05,3.2957186297589273e-06,0.05121305609813979,1.3281307413100976e-05,0.012811423485285717
10933,nm0545860,Chris Marconi,"writer,producer",1.338401413351e-05,1.3104125218266268e-06,0.05122739529249926,2.316959821299465e-06,0.012811101669743976
4955,nm1670930,Adam Weis,writer,2.676802826703e-05,3.692799959489418e-07,0.05114800724417486,6.867784548728001e-05,0.012810955599481281
9047,nm0950633,Noriaki Yuasa,director,2.9444831093740002e-05,1.898139089218379e-06,0.05119872492897684,1.2028822197884597e-05,0.01281052418033942
8554,nm0475149,Kanji Kunieda,writer,1.8737619786920002e-05,5.3013157262888484e-06,0.051201839718201865,1.5278415643425018e-05,0.012810289267339623
3231,nm0030417,Hideaki Anno,director,4.282884522726e-05,9.774529850933034e-07,0.051057092071657796,0.00013634273440508,0.012809310276068808
1095,nm1520917,Eiichirô Oda,writer,8.030408480111e-05,1.5704058030043694e-07,0.05077861508479995,0.00037811308012636,0.012809297322576931
6930,nm3020927,Fung Lam,writer,2.141442261363e-05,3.214368279501343e-07,0.0511794216911429,3.1370537974234834e-05,0.01280813202213968
7219,nm0689501,Stu Pollard,director,8.030408480111355e-06,6.237185094764109e-07,0.051193742054392054,2.8516432594282457e-05,0.01280772815349398
9520,nm0634585,Hôtei Nomura,director,1.6060816960220003e-05,2.8359712080126583e-06,0.051201216730037996,8.91737944217264e-06,0.012807257724412099
9812,nm0407008,Masaru Igami,writer,2.141442261363e-05,8.099336183176999e-07,0.05119841347089741,7.303564206992053e-06,0.012806985347834088
6599,nm0907187,Grant Austin Waldman,"producer,director",1.8737619786920002e-05,5.472783914217297e-07,0.0511663535720148,3.6912897806797814e-05,0.012805637841999985
2959,nm0522844,Stephen Low,"producer,director",1.8737619786920002e-05,2.30595118043013e-07,0.051047491963365055,0.00014850825942444001,0.012803742109423614
7270,nm0449957,Glenn Kershaw,"producer,writer",1.070721130681e-05,6.543872115168612e-07,0.05117444257301121,2.8516432594282457e-05,0.012803580151030954
4405,nm0512327,Michael Lindsay-Hogg,director,1.338401413351e-05,8.555412339799609e-07,0.05108622416461803,8.554319866348001e-05,0.012796501729662249
9099,nm1243970,Mitchell Altieri,director,2.141442261363e-05,3.688053784029318e-07,0.05114738556530616,1.1647013338517232e-05,0.012795203951659177
9100,nm0282921,Phil Flores,director,2.141442261363e-05,3.688053784029318e-07,0.05114738556530616,1.1647013338517232e-05,0.012795203951659177
5819,nm0223339,Frederic Van Rensselaer Dey,writer,1.070721130681e-05,4.00811135116e-05,0.051071653963784644,5.132378523272e-05,0.012793441518458943
5360,nm0608936,Craig Moss,director,1.6060816960220003e-05,1.7774155262792622e-07,0.05109925137975627,5.7216465521680004e-05,0.012793176600947701
10786,nm0939381,Wah-Kei Wong,director,1.070721130681e-05,1.44916441742004e-07,0.05115515763753396,2.866147136701357e-06,0.012792218978104805
3226,nm0413459,Donald G. Jackson,director,2.4091225440330002e-05,2.65160271044261e-07,0.05099738232585195,0.00013657960158324,0.012789579578286641
3875,nm0757084,Koichi Sakamoto,director,4.015204240055001e-05,3.0204435567265363e-07,0.05100696359416002,0.00010568663514416001,0.012788276079015101
11504,nm0865274,Ruth Todd,writer,1.070721130681e-05,3.932310884076e-05,0.0511011129528771,7.683716299993493e-07,0.012787977911163668
5641,nm0477102,Stanley Kwan,"director,producer",2.676802826703e-05,2.3069851752855482e-07,0.05106545639880591,5.601871087644001e-05,0.012787118459116726
1348,nm0263511,Harold Lime,"writer,producer",3.7475239573850005e-05,5.078302740208453e-07,0.05078688841149918,0.00031916151558872004,0.012786008249233942
9958,nm1299680,Jonathan Raymond,writer,2.141442261363e-05,1.114250567339596e-06,0.05110390556689011,6.646754304907232e-06,0.012783270248593997
7193,nm0225269,Kirby Dick,"writer,director",8.030408480111355e-06,8.544525794543067e-07,0.051085603986719005,2.8516432594282457e-05,0.012780751320093212
9977,nm0940631,Jack Woods,"writer,director",1.6060816960220003e-05,2.969352487915642e-07,0.051098320644056665,6.511628025319878e-06,0.01278029750607275
3084,nm1591046,Shotaro Suga,writer,2.676802826703e-05,4.5297569013311595e-07,0.05094490381472379,0.00014256183257352,0.012778671662813618
2794,nm0856267,Hiroshi Teshigahara,director,2.9444831093740002e-05,1.1258089656334014e-06,0.05090299870568169,0.00015862249887884,0.012773047961154976
2135,nm0781230,Mike Sedan,"director,producer",2.676802826703e-05,2.9179288839722827e-07,0.05084794915325915,0.00021384376538016,0.012772213184948684
5875,nm1523673,Shu-Kai Chung,director,3.7475239573850005e-05,1.5845834266021837e-07,0.05099954552340552,4.9883394759079995e-05,0.012771765654020278
11986,nm1185892,Kenji Ooe,writer,8.030408480111355e-06,2.8750996743684425e-06,0.05107382346694176,3.4972608248319705e-08,0.012771190986926122
7490,nm0538353,Karl Maka,"producer,director",1.8737619786920002e-05,2.1518135335969522e-07,0.051034181659420405,2.6926496733348704e-05,0.012770015239323508
12050,nm0000947,Karen Black,writer,1.8737619786920002e-05,6.340681164189748e-07,0.051053065780214964,4.574339524267318e-09,0.012768110510614456
10496,nm1213585,Motozo Murakami,writer,2.676802826703e-05,2.041455434481707e-06,0.051027065043410764,3.994606749414028e-06,0.012764967283465423
5408,nm0774214,Robert Allen Schnitzer,director,1.070721130681e-05,4.390303141033034e-07,0.050990275968616494,5.703083214876001e-05,0.012764613260596542
6683,nm0948159,Wilson Yip,director,2.4091225440330002e-05,7.489417127116354e-07,0.05098965811810464,3.547515186202792e-05,0.012762493359279927
11863,nm1121798,Jôji Abe,writer,1.338401413351e-05,1.398842293494856e-06,0.05102923075990275,1.536743250394938e-07,0.012761041822663697
6787,nm3220563,Ping Ran,writer,2.141442261363e-05,4.562286813512765e-07,0.05097452545637346,3.380133446883004e-05,0.012757549360534318
7220,nm1997070,Lenville O'Donnell,"writer,producer",1.6060816960220003e-05,4.360110533933738e-07,0.05097915694980342,2.8516432594282457e-05,0.012756042552602829
4452,nm0345837,Robert Guenette,director,1.070721130681e-05,2.27462294501644e-06,0.05091685673319498,8.554319866348001e-05,0.012753845441527573
245,nm0645661,Shin Sang-ok,"writer,director,producer",7.762728197440001e-05,1.2108383545571207e-07,0.04981739187053466,0.0011152635462308,0.01275260094564383
7892,nm0514936,Heng Liu,writer,2.676802826703e-05,4.5863524628954984e-07,0.050958784671554944,2.204159702198527e-05,0.012752013233022563
12181,nm4183613,Lai-Yin Leung,writer,1.6060816960220003e-05,7.443013189460246e-07,0.05098749575922066,2.0330397885632523e-10,0.01275107527020095
7642,nm0359256,Blanche Hanalis,writer,1.8737619786920002e-05,8.121597260333595e-06,0.050947987796019174,2.4736668439023965e-05,0.012749895920376363
