tconst,Film,Country,In-Degree Centrality,PageRank Score,Betweenness Centrality,CineMAC rank
tt0055198,Mosura (1961),Japan,0.0016925565125813,0.0002335629266483,4.552158711792232e-06,0.0006435571993137975
tt0092890,Dirty Dancing (1987),USA,0.0017301688795275,0.000180032960135,1.7582505403516217e-05,0.000642594781688672
tt0029486,The Riders of the Whistling Skull (1937),USA,0.0017677812464738,0.0001566767291777,0.0,0.0006414859918838334
tt0023245,The Mummy (1932),USA,0.0016173317786888,0.0003055976808522,1.3076374216629476e-07,0.0006410200744277221
tt0189128,Swedish Erotica 41 (1981),USA,0.0017677812464738,0.0001552689143752,0.0,0.000641016720283
tt0038976,Spook Busters (1946),USA,0.0016925565125813,0.000200995422289,2.5578559933357213e-05,0.0006397101649345524
tt0029004,Hit the Saddle (1937),USA,0.0017677812464738,0.0001456975797415,8.205511483046009e-08,0.0006378536271100435
tt0114814,The Usual Suspects (1995),USA,0.0015797194117425,0.0001865463406425,0.000146648069376,0.000637637940587
tt0074486,Eraserhead (1977),USA,0.001654944145635,0.0002390822271098,2.222619051956061e-06,0.0006320829972655853
tt0038378,Bowery Bombshell (1946),USA,0.0016925565125813,0.0002006404449545,0.0,0.0006310656525119334
tt0019684,Behind That Curtain (1929),USA,0.0016925565125813,0.0001914938077568,0.0,0.0006280167734460334
tt0125970,Otoko wa tsurai yo: Fûten no Tora (1970),Japan,0.0016925565125813,0.0001866468814042,0.0,0.0006264011313285
tt0093779,The Princess Bride (1987),USA,0.001654944145635,0.0001863815327248,3.621770533513302e-05,0.0006258477945649776
tt0082198,Conan the Barbarian (1982),USA,0.00150449467785,0.0003554076002564,1.478635282870926e-05,0.0006248962103117031
tt0097351,Field of Dreams (1989),USA,0.001654944145635,0.000202634312931,1.1349740723791232e-05,0.0006229760664299304
tt0118749,Boogie Nights (1997),USA,0.0014668823109038,0.0001223496580203,0.0002739064084084,0.0006210461257775
tt0059800,Thunderball (1965),USA,0.00150449467785,0.000354751669391,3.418139739342287e-06,0.0006208881623267808
tt0197931,Swedish Erotica 36 (1981),USA,0.0017301688795275,0.0001274477033781,0.0,0.0006192055276352
tt0031847,Renegade Trail (1939),USA,0.0015797194117425,0.0002702137528613,0.0,0.0006166443882012667
tt0016544,The Wizard of Oz (1925),USA,0.000150449467785,0.0016791886421697,2.0029739561892037e-05,0.000616555949838864
tt0031971,Stagecoach (1939),USA,0.0011283710083875,0.0007184663057861,0.0,0.0006156124380578666
tt0029541,Sh! The Octopus (1937),USA,0.000150449467785,0.0016603494763713,3.453301297167906e-05,0.0006151106523759931
tt0046303,Shane (1953),USA,0.0013164328431188,0.0005279808468121,0.0,0.0006148045633103
tt9076170,Love Story (1970),USA,0.0015421070447963,0.0002931746073853,0.0,0.0006117605507272
tt0387564,Saw (2004),USA,0.0016173317786888,0.0001490311266067,6.203799101322044e-05,0.0006094669654362401
tt0031679,Mr. Smith Goes to Washington (1939),USA,0.0013164328431188,0.0004844716809301,2.363976092075201e-05,0.0006081814283232173
tt0114369,Se7en (1995),USA,0.0015797194117425,0.0001570209535493,8.491106271386962e-05,0.0006072171426685565
tt0017925,The General (1926),USA,0.0006394102380862,0.0011682793222157,6.481666256541755e-07,0.0006027792423091848
tt0028971,Gunsmoke Ranch (1937),USA,0.0016925565125813,0.0001117543470272,0.0,0.0006014369532028333
tt0021733,Charlie Chan Carries On (1931),USA,0.001654944145635,0.0001483515927064,0.0,0.0006010985794471333
tt0056687,What Ever Happened to Baby Jane? (1962),USA,0.00150449467785,0.000236746915988,6.18511749148689e-05,0.000601030922917623
tt0207772,Swedish Erotica 40 (1981),USA,0.0016925565125813,0.0001085378489296,0.0,0.0006003647871702999
tt0066370,Shin otoko wa tsurai yo (1970),Japan,0.001654944145635,0.0001445599972099,0.0,0.0005998347142816333
tt0091763,Platoon (1986),USA,0.0015797194117425,0.0002174266798041,1.6128108704011574e-06,0.0005995863008056671
tt0008443,The Poor Little Rich Girl (1917),USA,0.000150449467785,0.001647582595261,0.0,0.0005993440210153334
tt0110632,Natural Born Killers (1994),USA,0.001053146274495,0.0001061272679772,0.0006337676772314,0.0005976804065678667
tt0045546,"The Beast from 20,000 Fathoms (1953)",USA,0.0009403091736562,0.0008117264050283,3.077906210697463e-05,0.0005942715469304915
tt0033099,Stagecoach War (1940),USA,0.0013916575770113,0.0003652405778585,2.4711284968553093e-05,0.000593869813279451
tt0048424,The Night of the Hunter (1955),USA,0.0014668823109038,0.0003113313428061,0.0,0.0005927378845699666
tt0095956,Rambo III (1988),USA,0.0015797194117425,0.0001698673945867,2.6932862135705876e-05,0.0005921732228216353
tt0016220,The Phantom of the Opera (1925),USA,0.00150449467785,0.0002686456977605,0.0,0.0005910467918701667
tt0047677,The Wild One (1953),USA,0.00150449467785,0.0002656025612217,0.0,0.0005900324130239
tt0145660,Austin Powers: The Spy Who Shagged Me (1999),USA,0.00150449467785,0.000101224937278,0.0001616349860321,0.0005891182003867
tt0031838,Range War (1939),USA,0.0015421070447963,0.0002207141999849,0.0,0.0005876070815937334
tt0099487,Edward Scissorhands (1990),USA,0.0016173317786888,0.0001434093937046,1.632554964248687e-06,0.0005874579091192162
tt0069332,Super Fly (1972),USA,0.0015421070447963,0.0002163664422204,0.0,0.0005861578290055667
tt0028732,"Come on, Cowboys (1937)",USA,0.001654944145635,9.758017963118456e-05,0.0,0.0005841747750887281
tt0222414,Swedish Erotica 14 (1981),USA,0.001654944145635,9.48123811612075e-05,0.0,0.0005832521755987358
tt13364334,Kingu Kongu tai Gojira (1962),"Japan,USA",0.0015797194117425,0.0001636552825596,5.861868891106679e-06,0.0005830788543977355
tt0031951,Son of Frankenstein (1939),USA,0.0011659833753338,0.0005561791708292,2.287001533136136e-05,0.0005816775204981205
tt0080120,The Warriors (1979),USA,0.0013916575770113,0.0002348204365794,0.0001162720326418,0.0005809166820775
tt0029843,The Adventures of Robin Hood (1938),USA,0.0015421070447963,0.0001966941797981,3.814025047695013e-06,0.0005808717498806983
tt0021668,The Black Camel (1931),USA,0.0016173317786888,0.0001218046874251,0.0,0.0005797121553712999
tt0077416,The Deer Hunter (1978),USA,0.0015421070447963,0.0001930125044898,3.5478185266505364e-06,0.0005795557892709168
tt0082509,Heavy Metal (1981),USA,0.0011659833753338,0.0004411332338703,0.0001296321092841,0.0005789162394960666
tt0066190,Otoko wa tsurai yo: Boukyou hen (1970),Japan,0.0016173317786888,0.0001186774969725,0.0,0.0005786697585537666
tt0038753,Mr. Hex (1946),USA,0.0016173317786888,0.0001164758176125,0.0,0.0005779358654337667
tt0032976,Rebecca (1940),USA,0.0013164328431188,0.0003933635335374,0.0,0.0005699321255520667
tt0073747,The Stepford Wives (1975),USA,0.0012788204761725,0.0003621253907346,6.719791062375487e-05,0.0005693812591769516
tt0033160,Three Men from Texas (1940),USA,0.001354045210065,0.0003289854672858,2.4711284968553093e-05,0.0005692473207731178
tt0104257,A Few Good Men (1992),USA,0.00150449467785,0.0001929173061599,1.0104804581952033e-05,0.0005691722628639507
tt0056875,Blood Feast (1963),USA,0.0012412081092263,0.0004647098448588,4.5280759510657125e-07,0.0005687902538934022
tt0029462,Range Defenders (1937),USA,0.0016173317786888,8.68051402556768e-05,0.0,0.0005680456396481589
tt0222415,Swedish Erotica 16 (1981),USA,0.0016173317786888,8.437419313512886e-05,0.0,0.0005672353239413096
tt0015310,The Sea Hawk (1924),USA,7.522473389250385e-05,0.0016215325068386,0.0,0.0005655857469103679
tt0031557,Law of the Pampas (1939),USA,0.00150449467785,0.0001899135342747,0.0,0.0005648027373749
tt0089907,The Return of the Living Dead (1985),USA,0.0015421070447963,0.0001379397918075,1.2930111229205312e-05,0.0005643256492776684
tt0106308,Army of Darkness (1992),USA,0.00150449467785,0.0001184571808207,6.499918324871002e-05,0.00056265034730647
tt0022755,Charlie Chan's Chance (1932),USA,0.0015797194117425,0.0001037510326391,0.0,0.0005611568147938666
tt0026752,Mutiny on the Bounty (1935),USA,0.0009403091736562,0.0007407515301087,0.0,0.0005603535679216333
tt0071953,Otoko wa tsurai yo: Junjô hen (1971),Japan,0.0015797194117425,0.0001010840285075,0.0,0.0005602678134166666
tt0039447,Hard Boiled Mahoney (1947),USA,0.0015797194117425,9.921533626229656e-05,0.0,0.0005596449160015989
tt0069704,American Graffiti (1973),USA,0.0013916575770113,0.0002582499824787,2.8163915407011766e-05,0.0005593571582990039
tt0121765,Star Wars: Episode II - Attack of the Clones (2002),USA,0.0014668823109038,7.976509525233044e-05,0.000128877924098,0.0005585084434180435
tt0023881,Charlie Chan's Greatest Case (1933),USA,0.0015797194117425,9.179106210785012e-05,8.48846015487518e-09,0.000557172987436835
tt0094226,The Untouchables (1987),USA,0.00150449467785,0.0001460905225867,1.8529897014424963e-05,0.000556371699150375
tt0111257,Speed (1994),USA,0.00150449467785,0.0001312951780769,2.9784432955428187e-05,0.0005551914296274427
tt0038969,Song of the South (1946),USA,0.0014668823109038,0.0001981986370417,0.0,0.0005550269826485
tt0298615,Zoku hesokuri shacho (1956),Japan,0.0014292699439575,0.0002340573505263,0.0,0.0005544424314946
tt0118655,Austin Powers: International Man of Mystery (1997),USA,0.0014668823109038,0.0001008196277194,9.115652408193428e-05,0.0005529528209017114
tt0028986,Heart of the Rockies (1937),USA,0.0015797194117425,7.832509546970782e-05,0.0,0.0005526815024040693
tt0222416,Swedish Erotica 17 (1981),USA,0.0015797194117425,7.615382464120477e-05,0.0,0.0005519577454612349
tt0222417,Swedish Erotica 18 (1981),USA,0.0015797194117425,7.609722491952838e-05,6.366345116156385e-09,0.0005519410010023815
tt0266543,Finding Nemo (2003),USA,0.0012788204761725,0.0001187734513918,0.0002532626040642,0.0005502855105428333
tt0108399,True Romance (1993),USA,0.0012788204761725,0.0001243038981232,0.0002462412553255,0.0005497885432070667
tt0090190,The Toxic Avenger (1984),USA,0.00150449467785,0.00012734172006,1.566043305284838e-05,0.0005491656103209494
tt0042192,All About Eve (1950),USA,0.0014668823109038,0.0001706195115996,6.830872729695363e-06,0.0005481108984110317
tt0097239,Driving Miss Daisy (1989),USA,0.0014668823109038,0.0001663421782288,8.122298238478679e-06,0.0005471155957903596
tt0037008,Laura (1944),USA,0.00090269680671,0.0007336303324942,0.0,0.0005454423797347334
tt0033020,Santa Fe Marshal (1940),USA,0.0014668823109038,0.0001688041060626,0.0,0.0005452288056554666
tt0051622,The Fly (1958),USA,0.0014292699439575,0.0002035238959725,0.0,0.0005442646133099999
tt0067539,Otoko wa tsurai yo: Funto hen (1971),Japan,0.0015421070447963,8.831282742707085e-05,0.0,0.0005434732907411236
tt0039656,News Hounds (1947),USA,0.0015421070447963,8.668589297714207e-05,0.0,0.000542930979257814
tt0023427,Scarface (1932),USA,0.0011283710083875,0.0004967564583899,3.260064169175313e-06,0.0005427958436488586
tt0084695,The Slumber Party Massacre (1982),USA,0.001354045210065,0.0001762013814915,9.590355260105196e-05,0.0005420500480525173
tt0085382,Cujo (1983),USA,0.0014668823109038,0.0001549453781021,2.345815281754768e-06,0.000541391168095885
tt0093437,The Lost Boys (1987),USA,0.0012412081092263,0.0001774385445292,0.000203229735152,0.0005406254629691667
tt0024968,Charlie Chan in London (1934),USA,0.0015421070447963,7.910218444407289e-05,9.714571066134929e-08,0.0005404354583170113
tt0044121,The Thing from Another World (1951),USA,0.0013164328431188,0.0003006018453142,2.442772198605034e-06,0.0005398258202105351
tt0056714,Zatôichi monogatari (1962),Japan,0.0012412081092263,0.0003746923834275,0.0,0.0005386334975512667
tt0116282,Fargo (1996),USA,0.0014668823109038,0.0001118805149678,3.654103147521783e-05,0.0005384346191156059
tt0029692,The Trigger Trio (1937),USA,0.0015421070447963,7.146882715687792e-05,0.0,0.0005378586239843927
tt0009682,Tarzan of the Apes (1918),USA,0.0004137360364087,0.0011985866796631,0.0,0.0005374409053572667
tt0222418,Swedish Erotica 19 (1981),USA,0.0015421070447963,7.009112373137512e-05,6.366345116156385e-09,0.0005374015116242637
tt0084827,TRON (1982),USA,0.00120359574228,0.0003602216052813,4.427209617054933e-05,0.000536029814577283
tt0094625,Akira (1988),Japan,0.0013916575770113,0.0001597553005882,5.001996816796196e-05,0.000533810948589154
tt0022286,The Public Enemy (1931),USA,0.00120359574228,0.0003963522028517,0.0,0.0005333159817105667
tt0108052,Schindler's List (1993),USA,0.0014668823109038,0.0001213420446686,4.677552117494518e-06,0.0005309673025632981
tt0103776,Batman Returns (1992),USA,0.0013916575770113,0.000149314376849,5.162291361563691e-05,0.0005308649558253123
tt0023969,Duck Soup (1933),USA,0.0013164328431188,0.0002663308659769,8.86195240168969e-06,0.0005305418871657965
tt0067824,Tang shan da xiong (1971),Hong Kong,0.001354045210065,0.000236779349908,0.0,0.0005302748533243334
tt0499549,Avatar (2009),USA,0.001354045210065,0.0001318189161057,0.000104865048473,0.0005302430582145666
tt0089885,Re-Animator (1985),USA,0.001354045210065,0.0001799227721444,5.212772606195468e-05,0.0005286985694237849
tt0178868,Ringu (1998),Japan,0.001354045210065,0.0001971566020307,3.46667976044403e-05,0.0005286228699000467
tt0024969,Charlie Chan's Courage (1934),USA,0.00150449467785,8.052400822425673e-05,0.0,0.0005283395620247522
tt0071402,Death Wish (1974),USA,0.0012788204761725,0.0002237389315447,8.205766515824186e-05,0.0005282056909584806
tt0067540,Otoko wa tsurai yo: Torajiro koiuta (1971),Japan,0.00150449467785,7.86000036875905e-05,0.0,0.0005276982271791968
tt0033047,The Showdown (1940),USA,0.0014292699439575,0.0001533973780118,0.0,0.0005275557739897667
tt0039216,Bowery Buckaroos (1947),USA,0.00150449467785,7.715667286211614e-05,0.0,0.0005272171169040387
tt0109506,The Crow (1994),USA,0.0012788204761725,0.0001625952759371,0.0001370965318601,0.0005261707613232334
tt0018037,The Jazz Singer (1927),USA,0.0012788204761725,0.0002923957237362,1.920536942171142e-06,0.0005243789122836238
tt0032904,The Philadelphia Story (1940),USA,0.0008274720728175,0.0006298301266929,0.0001142704290152,0.0005238575428418667
tt0029776,Wild Horse Rodeo (1937),USA,0.00150449467785,6.580441400426458e-05,0.0,0.0005234330306180882
tt0042041,White Heat (1949),USA,0.001354045210065,0.0002083676372843,5.373303350672215e-06,0.0005225953835666574
tt0088993,Day of the Dead (1985),USA,0.0014292699439575,0.0001227916579408,1.3714349074529003e-05,0.0005219253169909431
tt0298357,Harikiri shacho (1956),Japan,0.0013916575770113,0.0001627723643808,0.0,0.0005181433137973667
tt0057413,The Pink Panther (1963),USA,0.0012788204761725,0.000268111462411,3.866414032544529e-06,0.0005169327842053482
tt0388795,Brokeback Mountain (2005),USA,0.0014292699439575,0.000116920273381,2.117185803195127e-06,0.0005161024677138984
tt0082766,Mommie Dearest (1981),USA,0.001354045210065,0.0001823403765683,1.0326308533821712e-05,0.0005155706317223739
tt0068327,Cabaret (1972),USA,0.0013916575770113,0.0001513096629328,1.5282175026853454e-06,0.0005148318191489284
tt0040525,The Lady from Shanghai (1947),USA,0.0010155339075488,0.0005181175303452,6.677588655168476e-06,0.0005134430088497229
tt0046250,Roman Holiday (1953),USA,0.00120359574228,0.0003244036190709,1.0798609759692666e-05,0.0005129326570368643
tt0040097,Angels' Alley (1948),USA,0.0014668823109038,7.103081957007508e-05,1.1813107048867961e-07,0.0005126770871814547
tt0069051,Otoko wa tsurai yo: Shibamata bojo (1972),Japan,0.0014668823109038,7.09514206983726e-05,0.0,0.0005126112438673909
tt0468569,The Dark Knight (2008),USA,0.0013164328431188,0.000134321505401,8.335835494639734e-05,0.0005113709011553991
tt0032592,Hidden Gold (1940),USA,0.0013916575770113,0.0001416437204598,0.0,0.0005111004324903667
tt0101414,Beauty and the Beast (1991),USA,0.0013916575770113,0.0001293442416559,1.1787972767825722e-05,0.0005109299304783419
tt0055254,One Hundred and One Dalmatians (1961),USA,0.0012412081092263,0.0002842224007603,5.144678432659238e-06,0.0005101917294730864
tt0030636,The Purple Vigilantes (1938),USA,0.0014668823109038,6.104113244080706e-05,0.0,0.0005093078144482023
tt0222419,Swedish Erotica 20 (1981),USA,0.0014668823109038,5.833870863058434e-05,0.0,0.0005084070065114614
tt0048127,Gojira no gyakushû (1955),Japan,0.0011659833753338,0.0003489827093655,8.557701093145324e-06,0.0005078412619308151
tt0004099,"His Majesty, the Scarecrow of Oz (1914)",USA,7.522473389250385e-05,0.0014330130652467,8.75516086211014e-06,0.000505664320000438
tt0119345,I Know What You Did Last Summer (1997),USA,0.0012412081092263,0.0001316427694814,0.0001438867405728,0.0005055792064268333
tt0070328,Live and Let Die (1973),USA,0.0012788204761725,0.0002199428173047,1.2591262914380617e-05,0.0005037848521305268
tt0086197,The Right Stuff (1983),USA,0.001354045210065,0.0001566936025711,5.084718220139831e-07,0.0005037490948193714
tt0094721,Beetlejuice (1988),USA,0.0013164328431188,0.0001152852520828,7.711691160192348e-05,0.0005029450022678412
tt0167261,The Lord of the Rings: The Two Towers (2002),USA,0.0013164328431188,9.874695409985612e-05,9.3290732213061e-05,0.0005028235098105723
tt0097202,Dip huet seung hung (1989),Hong Kong,0.00120359574228,0.0001459612093169,0.0001560831156356,0.0005018800224108334
tt0047573,Them! (1954),USA,0.0012788204761725,0.0002175459721593,5.673120870174913e-06,0.0005006798564006584
tt0026198,Charlie Chan in Paris (1935),USA,0.0014292699439575,6.572045612560761e-05,0.0,0.0004983301333610358
tt0040489,Jinx Money (1948),USA,0.0014292699439575,6.483556183118844e-05,0.0,0.0004980351685962295
